KMeansCustom,2,0.005022515205921756,0.005022515205921756,FVG,0.6174850031657898,0
KMeansCustom,2,0.005022515205921756,0.005022515205921756,PIE,0.5932271056184929,0
KMeansCustom,2,0.005022515205921756,0.005022515205921756,VDA,0.5979337342104201,0
KMeansCustom,2,0.005022515205921756,0.005022515205921756,TOS,0.584244123965845,0
KMeansCustom,2,0.005022515205921756,0.005022515205921756,VEN,0.5835359971544289,0
KMeansCustom,2,0.005022515205921756,0.005022515205921756,CAL,0.565228829734658,1
KMeansCustom,2,0.005022515205921756,0.005022515205921756,CAM,0.5889755181513864,0
KMeansCustom,2,0.005022515205921756,0.005022515205921756,SIC,0.5339455090359678,1
KMeansCustom,2,0.005022515205921756,0.005022515205921756,MAR,0.6043235473949085,0
KMeansCustom,2,0.005022515205921756,0.005022515205921756,MOL,0.6446735256131406,0
KMeansCustom,2,0.005022515205921756,0.005022515205921756,UMB,0.6127237394120089,0
KMeansCustom,2,0.005022515205921756,0.005022515205921756,PAB,0.6022858641784473,0
KMeansCustom,2,0.005022515205921756,0.005022515205921756,LIG,0.6325439377932912,0
KMeansCustom,2,0.005022515205921756,0.005022515205921756,PAT,0.5461766514607752,1
KMeansCustom,2,0.005022515205921756,0.005022515205921756,SAR,0.5683936867462341,1
KMeansCustom,2,0.005022515205921756,0.005022515205921756,BAS,0.5989619762627858,0
KMeansCustom,2,0.005022515205921756,0.005022515205921756,LAZ,0.5903772831612943,0
KMeansCustom,2,0.005022515205921756,0.005022515205921756,LOM,0.6060695142526451,0
KMeansCustom,2,0.005022515205921756,0.005022515205921756,EMR,0.594162160848975,0
KMeansCustom,2,0.005022515205921756,0.005022515205921756,PUG,0.6019186484305429,0
